'(' is followed by whitespace,ParenPad ,,
'(' is followed by whitespace,ParenPad ,,
')' is preceded with whitespace,ParenPad ,,
'(' is followed by whitespace,ParenPad ,,
')' is preceded with whitespace,ParenPad ,,
'(' is followed by whitespace,ParenPad ,,
')' is preceded with whitespace,ParenPad ,,
Javadoc comment is placed in the wrong location,InvalidJavadocPosition ,,
'(' is followed by whitespace,ParenPad ,,
')' is preceded with whitespace,ParenPad ,,
'(' is followed by whitespace,ParenPad ,,
')' is preceded with whitespace,ParenPad ,,
'(' is followed by whitespace,ParenPad ,,
')' is preceded with whitespace,ParenPad ,,
Javadoc comment is placed in the wrong location,InvalidJavadocPosition ,,
Javadoc comment is placed in the wrong location,InvalidJavadocPosition ,,
'(' should be on the previous line,MethodParamPad ,,
Line has trailing spaces,RegexpSingleline ,,
Line has trailing spaces,RegexpSingleline ,,
First sentence should end with a period,JavadocStyle ,,
@return tag should be present and have description,JavadocMethod ,,
Parameter x should be final,FinalParameters ,,
Parameter y should be final,FinalParameters ,,
Parameter z should be final,FinalParameters ,,
'(' is followed by whitespace,ParenPad ,,
')' is preceded with whitespace,ParenPad ,,
'(' is followed by whitespace,ParenPad ,,
')' is preceded with whitespace,ParenPad ,,
'(' is followed by whitespace,ParenPad ,,
')' is preceded with whitespace,ParenPad ,,
First sentence should end with a period,JavadocStyle ,,
Parameter x should be final,FinalParameters ,,
Parameter y should be final,FinalParameters ,,
Parameter z should be final,FinalParameters ,,
'(' is followed by whitespace,ParenPad ,,
')' is preceded with whitespace,ParenPad ,,
' ' is a magic number,MagicNumber ,,
First sentence should end with a period,JavadocStyle ,,
Parameter x should be final,FinalParameters ,,
Parameter y should be final,FinalParameters ,,
Parameter z should be final,FinalParameters ,,
'(' is followed by whitespace,ParenPad ,,
')' is preceded with whitespace,ParenPad ,,
'(' is followed by whitespace,ParenPad ,,
')' is preceded with whitespace,ParenPad ,,
First sentence should end with a period,JavadocStyle ,,
Parameter x should be final,FinalParameters ,,
Parameter y should be final,FinalParameters ,,
Parameter z should be final,FinalParameters ,,
'(' is followed by whitespace,ParenPad ,,
')' is preceded with whitespace,ParenPad ,,
'(' is followed by whitespace,ParenPad ,,
')' is preceded with whitespace,ParenPad ,,
'(' is followed by whitespace,ParenPad ,,
')' is preceded with whitespace,ParenPad ,,
File does not end with a newline,NewlineAtEndOfFile ,,
Missing package-info java file,JavadocPackage ,,
Line has trailing spaces,RegexpSingleline ,,
Utility classes should not have a public or default constructor,HideUtilityClassConstructor ,,
'{' is not preceded with whitespace,WhitespaceAround ,,
Missing a Javadoc comment,MissingJavadocMethod ,,
Parameter args should be final,FinalParameters ,,
Array brackets at illegal position,ArrayTypeStyle ,,
'{' is not preceded with whitespace,WhitespaceAround ,,
Line has trailing spaces,RegexpSingleline ,,
Line has trailing spaces,RegexpSingleline ,,
Line has trailing spaces,RegexpSingleline ,,
Line has trailing spaces,RegexpSingleline ,,
'if' construct must use '{}'s,NeedBraces ,,
'if' is not followed by whitespace,WhitespaceAfter ,,
'if' is not followed by whitespace,WhitespaceAround ,,
Line has trailing spaces,RegexpSingleline ,,
Line has trailing spaces,RegexpSingleline ,,
'else' construct must use '{}'s,NeedBraces ,,
Line has trailing spaces,RegexpSingleline ,,
Missing package-info java file,JavadocPackage ,,
Javadoc comment is placed in the wrong location,InvalidJavadocPosition ,,
Utility classes should not have a public or default constructor,HideUtilityClassConstructor ,,
'{' at column should be on the previous line,LeftCurly ,,
First sentence should end with a period,JavadocStyle ,,
Unused @param tag for 'String',JavadocMethod ,,
Line has trailing spaces,RegexpSingleline ,,
File contains tab characters (this is the first instance),FileTabCharacter ,,
Parameter args should be final,FinalParameters ,,
Expected @param tag for 'args',JavadocMethod ,,
'{' at column should be on the previous line,LeftCurly ,,
First sentence should end with a period,JavadocStyle ,,
Unused @param tag for 'string',JavadocMethod ,,
@return tag should be present and have description,JavadocMethod ,,
Parameter str should be final,FinalParameters ,,
Expected @param tag for 'str',JavadocMethod ,,
'{' at column should be on the previous line,LeftCurly ,,
'>' is not followed by whitespace,WhitespaceAround ,,
'>' is not preceded with whitespace,WhitespaceAround ,,
'{' at column should be on the previous line,LeftCurly ,,
'+' is not followed by whitespace,WhitespaceAround ,,
'+' is not preceded with whitespace,WhitespaceAround ,,
File does not end with a newline,NewlineAtEndOfFile ,,
Missing package-info java file,JavadocPackage ,,
Line is longer than characters (found ),LineLength ,,
Line is longer than characters (found ),LineLength ,,
Line has trailing spaces,RegexpSingleline ,,
Line has trailing spaces,RegexpSingleline ,,
Line has trailing spaces,RegexpSingleline ,,
Line is longer than characters (found ),LineLength ,,
Line has trailing spaces,RegexpSingleline ,,
Utility classes should not have a public or default constructor,HideUtilityClassConstructor ,,
'{' at column should be on the previous line,LeftCurly ,,
Missing a Javadoc comment,MissingJavadocMethod ,,
'(' is preceded with whitespace,MethodParamPad ,,
Parameter args should be final,FinalParameters ,,
'{' at column should be on the previous line,LeftCurly ,,
'(' is preceded with whitespace,MethodParamPad ,,
'{' at column should be on the previous line,LeftCurly ,,
'' is a magic number,MagicNumber ,,
'-' is not followed by whitespace,WhitespaceAround ,,
'' is a magic number,MagicNumber ,,
'' is a magic number,MagicNumber ,,
'}' at column should be on the same line as the next part of a multi-block statement (one that directly contains multiple blocks if/else-if/else do/while or try/catch/finally),RightCurly ,,
'{' at column should be on the previous line,LeftCurly ,,
'}' at column should be on the same line as the next part of a multi-block statement (one that directly contains multiple blocks if/else-if/else do/while or try/catch/finally),RightCurly ,,
Line has trailing spaces,RegexpSingleline ,,
Line is longer than characters (found ),LineLength ,,
')' is preceded with whitespace,ParenPad ,,
'{' at column should be on the previous line,LeftCurly ,,
Line is longer than characters (found ),LineLength ,,
'{' at column should be on the previous line,LeftCurly ,,
'}' at column should be on the same line as the next part of a multi-block statement (one that directly contains multiple blocks if/else-if/else do/while or try/catch/finally),RightCurly ,,
Line has trailing spaces,RegexpSingleline ,,
Line is longer than characters (found ),LineLength ,,
'' is a magic number,MagicNumber ,,
'{' at column should be on the previous line,LeftCurly ,,
'}' at column should be on the same line as the next part of a multi-block statement (one that directly contains multiple blocks if/else-if/else do/while or try/catch/finally),RightCurly ,,
Line is longer than characters (found ),LineLength ,,
'' is a magic number,MagicNumber ,,
'{' at column should be on the previous line,LeftCurly ,,
File does not end with a newline,NewlineAtEndOfFile ,,
Missing package-info java file,JavadocPackage ,,
Utility classes should not have a public or default constructor,HideUtilityClassConstructor ,,
Name 'PA__Elements' must match pattern '^A-Za-zA-Z-*$',TypeName ,,
'{' is not preceded with whitespace,WhitespaceAround ,,
Missing a Javadoc comment,MissingJavadocMethod ,,
Parameter args should be final,FinalParameters ,,
'{' is not preceded with whitespace,WhitespaceAround ,,
'=' is not followed by whitespace,WhitespaceAround ,,
'=' is not preceded with whitespace,WhitespaceAround ,,
Line has trailing spaces,RegexpSingleline ,,
Line has trailing spaces,RegexpSingleline ,,
Line has trailing spaces,RegexpSingleline ,,
Line has trailing spaces,RegexpSingleline ,,
Line has trailing spaces,RegexpSingleline ,,
Line has trailing spaces,RegexpSingleline ,,
First sentence should end with a period,JavadocStyle ,,
'{' is not preceded with whitespace,WhitespaceAround ,,
'=' is not followed by whitespace,WhitespaceAround ,,
'=' is not preceded with whitespace,WhitespaceAround ,,
'' is a magic number,MagicNumber ,,
'for' is not followed by whitespace,WhitespaceAfter ,,
'for' is not followed by whitespace,WhitespaceAround ,,
'=' is not followed by whitespace,WhitespaceAround ,,
'=' is not preceded with whitespace,WhitespaceAround ,,
';' is not followed by whitespace,WhitespaceAfter ,,
'<' is not followed by whitespace,WhitespaceAround ,,
'<' is not preceded with whitespace,WhitespaceAround ,,
'' is a magic number,MagicNumber ,,
';' is not followed by whitespace,WhitespaceAfter ,,
'{' is not preceded with whitespace,WhitespaceAround ,,
Line has trailing spaces,RegexpSingleline ,,
'=' is not followed by whitespace,WhitespaceAround ,,
'=' is not preceded with whitespace,WhitespaceAround ,,
'typecast' is not followed by whitespace,WhitespaceAfter ,,
'' is a magic number,MagicNumber ,,
Line has trailing spaces,RegexpSingleline ,,
First sentence should end with a period,JavadocStyle ,,
Unused @param tag for 'arr',JavadocMethod ,,
Parameter arr should be final,FinalParameters ,,
Expected @param tag for 'arr',JavadocMethod ,,
Array brackets at illegal position,ArrayTypeStyle ,,
'{' is not preceded with whitespace,WhitespaceAround ,,
'for' is not followed by whitespace,WhitespaceAfter ,,
'for' is not followed by whitespace,WhitespaceAround ,,
'{' is not preceded with whitespace,WhitespaceAround ,,
'+' is not followed by whitespace,WhitespaceAround ,,
'+' is not preceded with whitespace,WhitespaceAround ,,
Line has trailing spaces,RegexpSingleline ,,
First sentence should end with a period,JavadocStyle ,,
Unused @param tag for 'arr',JavadocMethod ,,
Parameter arr should be final,FinalParameters ,,
Expected @param tag for 'arr',JavadocMethod ,,
Array brackets at illegal position,ArrayTypeStyle ,,
'{' is not preceded with whitespace,WhitespaceAround ,,
Line has trailing spaces,RegexpSingleline ,,
Line is longer than characters (found ),LineLength ,,
'for' is not followed by whitespace,WhitespaceAfter ,,
'for' is not followed by whitespace,WhitespaceAround ,,
'=' is not followed by whitespace,WhitespaceAround ,,
'=' is not preceded with whitespace,WhitespaceAround ,,
';' is not followed by whitespace,WhitespaceAfter ,,
'<' is not followed by whitespace,WhitespaceAround ,,
'<' is not preceded with whitespace,WhitespaceAround ,,
';' is not followed by whitespace,WhitespaceAfter ,,
'+=' is not followed by whitespace,WhitespaceAround ,,
'+=' is not preceded with whitespace,WhitespaceAround ,,
'{' is not preceded with whitespace,WhitespaceAround ,,
'+' is not followed by whitespace,WhitespaceAround ,,
'+' is not preceded with whitespace,WhitespaceAround ,,
Line has trailing spaces,RegexpSingleline ,,
First sentence should end with a period,JavadocStyle ,,
Unused @param tag for 'arr',JavadocMethod ,,
Parameter arr should be final,FinalParameters ,,
Expected @param tag for 'arr',JavadocMethod ,,
Array brackets at illegal position,ArrayTypeStyle ,,
'{' is not preceded with whitespace,WhitespaceAround ,,
'for' is not followed by whitespace,WhitespaceAfter ,,
'for' is not followed by whitespace,WhitespaceAround ,,
'{' is not preceded with whitespace,WhitespaceAround ,,
'if' is not followed by whitespace,WhitespaceAfter ,,
'if' is not followed by whitespace,WhitespaceAround ,,
'==' is not followed by whitespace,WhitespaceAround ,,
'==' is not preceded with whitespace,WhitespaceAround ,,
'{' is not preceded with whitespace,WhitespaceAround ,,
Line has trailing spaces,RegexpSingleline ,,
First sentence should end with a period,JavadocStyle ,,
Unused @param tag for 'arr',JavadocMethod ,,
Parameter arr should be final,FinalParameters ,,
Expected @param tag for 'arr',JavadocMethod ,,
Array brackets at illegal position,ArrayTypeStyle ,,
'{' is not preceded with whitespace,WhitespaceAround ,,
'for' is not followed by whitespace,WhitespaceAfter ,,
'for' is not followed by whitespace,WhitespaceAround ,,
'=' is not followed by whitespace,WhitespaceAround ,,
'=' is not preceded with whitespace,WhitespaceAround ,,
'-' is not followed by whitespace,WhitespaceAround ,,
'-' is not preceded with whitespace,WhitespaceAround ,,
';' is not followed by whitespace,WhitespaceAfter ,,
'>=' is not followed by whitespace,WhitespaceAround ,,
'>=' is not preceded with whitespace,WhitespaceAround ,,
';' is not followed by whitespace,WhitespaceAfter ,,
'{' is not preceded with whitespace,WhitespaceAround ,,
'+' is not followed by whitespace,WhitespaceAround ,,
'+' is not preceded with whitespace,WhitespaceAround ,,
Line has trailing spaces,RegexpSingleline ,,
First sentence should end with a period,JavadocStyle ,,
Unused @param tag for 'arr',JavadocMethod ,,
Parameter arr should be final,FinalParameters ,,
Expected @param tag for 'arr',JavadocMethod ,,
Array brackets at illegal position,ArrayTypeStyle ,,
'{' is not preceded with whitespace,WhitespaceAround ,,
'-' is not followed by whitespace,WhitespaceAround ,,
'-' is not preceded with whitespace,WhitespaceAround ,,
Line has trailing spaces,RegexpSingleline ,,
File does not end with a newline,NewlineAtEndOfFile ,,
Missing package-info java file,JavadocPackage ,,
Using the ' *' form of import should be avoided - java.util.*,AvoidStarImport ,,
Utility classes should not have a public or default constructor,HideUtilityClassConstructor ,,
Missing a Javadoc comment,MissingJavadocMethod ,,
Parameter args should be final,FinalParameters ,,
'{' is not preceded with whitespace,WhitespaceAround ,,
'typecast' is not followed by whitespace,WhitespaceAfter ,,
'typecast' is not followed by whitespace,WhitespaceAfter ,,
'{' is not preceded with whitespace,WhitespaceAround ,,
'typecast' is not followed by whitespace,WhitespaceAfter ,,
'typecast' is not followed by whitespace,WhitespaceAfter ,,
'typecast' is not followed by whitespace,WhitespaceAfter ,,
'typecast' is not followed by whitespace,WhitespaceAfter ,,
'typecast' is not followed by whitespace,WhitespaceAfter ,,
'typecast' is not followed by whitespace,WhitespaceAfter ,,
Line is longer than characters (found ),LineLength ,,
'typecast' is not followed by whitespace,WhitespaceAfter ,,
'*' is not followed by whitespace,WhitespaceAround ,,
'*' is not preceded with whitespace,WhitespaceAround ,,
'typecast' is not followed by whitespace,WhitespaceAfter ,,
'/' is not followed by whitespace,WhitespaceAround ,,
'/' is not preceded with whitespace,WhitespaceAround ,,
File does not end with a newline,NewlineAtEndOfFile ,,
Missing package-info java file,JavadocPackage ,,
Javadoc comment is placed in the wrong location,InvalidJavadocPosition ,,
Utility classes should not have a public or default constructor,HideUtilityClassConstructor ,,
Name 'military' must match pattern '^A-Za-zA-Z-*$',TypeName ,,
'{' at column should be on the previous line,LeftCurly ,,
First sentence should end with a period,JavadocStyle ,,
Parameter args should be final,FinalParameters ,,
Expected @param tag for 'args',JavadocMethod ,,
'{' at column should be on the previous line,LeftCurly ,,
Line has trailing spaces,RegexpSingleline ,,
Line has trailing spaces,RegexpSingleline ,,
Line has trailing spaces,RegexpSingleline ,,
'' is a magic number,MagicNumber ,,
Line has trailing spaces,RegexpSingleline ,,
'' is a magic number,MagicNumber ,,
'{' at column should be on the previous line,LeftCurly ,,
Line has trailing spaces,RegexpSingleline ,,
Line has trailing spaces,RegexpSingleline ,,
Line has trailing spaces,RegexpSingleline ,,
'' is a magic number,MagicNumber ,,
'{' at column should be on the previous line,LeftCurly ,,
'' is a magic number,MagicNumber ,,
'}' at column should be on the same line as the next part of a multi-block statement (one that directly contains multiple blocks if/else-if/else do/while or try/catch/finally),RightCurly ,,
Line has trailing spaces,RegexpSingleline ,,
Line has trailing spaces,RegexpSingleline ,,
'{' at column should be on the previous line,LeftCurly ,,
'' is a magic number,MagicNumber ,,
Line has trailing spaces,RegexpSingleline ,,
Line has trailing spaces,RegexpSingleline ,,
'' is a magic number,MagicNumber ,,
'{' at column should be on the previous line,LeftCurly ,,
'' is a magic number,MagicNumber ,,
'}' at column should be on the same line as the next part of a multi-block statement (one that directly contains multiple blocks if/else-if/else do/while or try/catch/finally),RightCurly ,,
Line has trailing spaces,RegexpSingleline ,,
Line has trailing spaces,RegexpSingleline ,,
'{' at column should be on the previous line,LeftCurly ,,
'' is a magic number,MagicNumber ,,
Line has trailing spaces,RegexpSingleline ,,
'' is a magic number,MagicNumber ,,
'{' at column should be on the previous line,LeftCurly ,,
'' is a magic number,MagicNumber ,,
'}' at column should be on the same line as the next part of a multi-block statement (one that directly contains multiple blocks if/else-if/else do/while or try/catch/finally),RightCurly ,,
Line has trailing spaces,RegexpSingleline ,,
Line has trailing spaces,RegexpSingleline ,,
'{' at column should be on the previous line,LeftCurly ,,
'' is a magic number,MagicNumber ,,
Line has trailing spaces,RegexpSingleline ,,
'+' is not followed by whitespace,WhitespaceAround ,,
Line has trailing spaces,RegexpSingleline ,,
Missing package-info java file,JavadocPackage ,,
Utility classes should not have a public or default constructor,HideUtilityClassConstructor ,,
'{' at column should be on the previous line,LeftCurly ,,
Missing a Javadoc comment,MissingJavadocMethod ,,
Parameter args should be final,FinalParameters ,,
Line has trailing spaces,RegexpSingleline ,,
File contains tab characters (this is the first instance),FileTabCharacter ,,
Line is longer than characters (found ),LineLength ,,
Line is longer than characters (found ),LineLength ,,
'if' is not followed by whitespace,WhitespaceAfter ,,
'if' is not followed by whitespace,WhitespaceAround ,,
'{' is not preceded with whitespace,WhitespaceAround ,,
'if' is not followed by whitespace,WhitespaceAfter ,,
'if' is not followed by whitespace,WhitespaceAround ,,
'{' is not preceded with whitespace,WhitespaceAround ,,
'}' is not followed by whitespace,WhitespaceAround ,,
'else' is not followed by whitespace,WhitespaceAfter ,,
'else' is not followed by whitespace,WhitespaceAround ,,
'else' is not preceded with whitespace,WhitespaceAround ,,
'{' is not preceded with whitespace,WhitespaceAround ,,
Missing package-info java file,JavadocPackage ,,
Utility classes should not have a public or default constructor,HideUtilityClassConstructor ,,
Name 'PA__Grade' must match pattern '^A-Za-zA-Z-*$',TypeName ,,
Missing a Javadoc comment,MissingJavadocMethod ,,
Parameter args should be final,FinalParameters ,,
'{' is not preceded with whitespace,WhitespaceAround ,,
Line has trailing spaces,RegexpSingleline ,,
'if' is not followed by whitespace,WhitespaceAfter ,,
'if' is not followed by whitespace,WhitespaceAround ,,
'{' is not preceded with whitespace,WhitespaceAround ,,
Line is longer than characters (found ),LineLength ,,
'}' is not followed by whitespace,WhitespaceAround ,,
'else' is not preceded with whitespace,WhitespaceAround ,,
'if' is not followed by whitespace,WhitespaceAfter ,,
'if' is not followed by whitespace,WhitespaceAround ,,
'{' is not preceded with whitespace,WhitespaceAround ,,
Line is longer than characters (found ),LineLength ,,
'}' is not followed by whitespace,WhitespaceAround ,,
'else' is not preceded with whitespace,WhitespaceAround ,,
'if' is not followed by whitespace,WhitespaceAfter ,,
'if' is not followed by whitespace,WhitespaceAround ,,
'{' is not preceded with whitespace,WhitespaceAround ,,
Line is longer than characters (found ),LineLength ,,
'}' is not followed by whitespace,WhitespaceAround ,,
'else' is not preceded with whitespace,WhitespaceAround ,,
'if' is not followed by whitespace,WhitespaceAfter ,,
'if' is not followed by whitespace,WhitespaceAround ,,
'{' is not preceded with whitespace,WhitespaceAround ,,
Line is longer than characters (found ),LineLength ,,
'}' is not followed by whitespace,WhitespaceAround ,,
'else' is not preceded with whitespace,WhitespaceAround ,,
'if' is not followed by whitespace,WhitespaceAfter ,,
'if' is not followed by whitespace,WhitespaceAround ,,
'{' is not preceded with whitespace,WhitespaceAround ,,
Line is longer than characters (found ),LineLength ,,
Missing package-info java file,JavadocPackage ,,
Utility classes should not have a public or default constructor,HideUtilityClassConstructor ,,
Name 'computing' must match pattern '^A-Za-zA-Z-*$',TypeName ,,
Missing a Javadoc comment,MissingJavadocMethod ,,
Parameter args should be final,FinalParameters ,,
'{' at column should be on the previous line,LeftCurly ,,
'{' at column should be on the previous line,LeftCurly ,,
Line has trailing spaces,RegexpSingleline ,,
Missing package-info java file,JavadocPackage ,,
Javadoc comment is placed in the wrong location,InvalidJavadocPosition ,,
Utility classes should not have a public or default constructor,HideUtilityClassConstructor ,,
'{' at column should be on the previous line,LeftCurly ,,
Line has trailing spaces,RegexpSingleline ,,
File contains tab characters (this is the first instance),FileTabCharacter ,,
Missing a Javadoc comment,MissingJavadocMethod ,,
Parameter args should be final,FinalParameters ,,
'{' at column should be on the previous line,LeftCurly ,,
Line is longer than characters (found ),LineLength ,,
';' is not followed by whitespace,WhitespaceAfter ,,
Line is longer than characters (found ),LineLength ,,
';' is not followed by whitespace,WhitespaceAfter ,,
'=' is not followed by whitespace,WhitespaceAround ,,
'=' is not preceded with whitespace,WhitespaceAround ,,
';' is not followed by whitespace,WhitespaceAfter ,,
'<' is not followed by whitespace,WhitespaceAround ,,
'<' is not preceded with whitespace,WhitespaceAround ,,
'' is a magic number,MagicNumber ,,
'{' at column should be on the previous line,LeftCurly ,,
Line is longer than characters (found ),LineLength ,,
'*' is not followed by whitespace,WhitespaceAround ,,
'*' is not preceded with whitespace,WhitespaceAround ,,
';' is not followed by whitespace,WhitespaceAfter ,,
Line has trailing spaces,RegexpSingleline ,,
File does not end with a newline,NewlineAtEndOfFile ,,
Missing package-info java file,JavadocPackage ,,
Utility classes should not have a public or default constructor,HideUtilityClassConstructor ,,
'{' is not preceded with whitespace,WhitespaceAround ,,
Missing a Javadoc comment,MissingJavadocMethod ,,
Parameter args should be final,FinalParameters ,,
'{' at column should be on the previous line,LeftCurly ,,
Line is longer than characters (found ),LineLength ,,
Line is longer than characters (found ),LineLength ,,
Line is longer than characters (found ),LineLength ,,
File does not end with a newline,NewlineAtEndOfFile ,,
Missing package-info java file,JavadocPackage ,,
Line is longer than characters (found ),LineLength ,,
Javadoc comment is placed in the wrong location,InvalidJavadocPosition ,,
Utility classes should not have a public or default constructor,HideUtilityClassConstructor ,,
Name 'outputWriter' must match pattern '^A-Za-zA-Z-*$',TypeName ,,
'{' at column should be on the previous line,LeftCurly ,,
First sentence should end with a period,JavadocStyle ,,
Line is longer than characters (found ),LineLength ,,
Line is longer than characters (found ),LineLength ,,
Line is longer than characters (found ),LineLength ,,
Parameter counter should be final,FinalParameters ,,
Parameter fileName should be final,FinalParameters ,,
Parameter line should be final,FinalParameters ,,
'{' at column should be on the previous line,LeftCurly ,,
Line is longer than characters (found ),LineLength ,,
First sentence should end with a period,JavadocStyle ,,
Line is longer than characters (found ),LineLength ,,
Line is longer than characters (found ),LineLength ,,
Line is longer than characters (found ),LineLength ,,
Parameter inputFile should be final,FinalParameters ,,
Parameter outputFile should be final,FinalParameters ,,
'{' at column should be on the previous line,LeftCurly ,,
'while' is not followed by whitespace,WhitespaceAfter ,,
'while' is not followed by whitespace,WhitespaceAround ,,
'{' at column should be on the previous line,LeftCurly ,,
First sentence should end with a period,JavadocStyle ,,
Parameter args should be final,FinalParameters ,,
'{' at column should be on the previous line,LeftCurly ,,
File does not end with a newline,NewlineAtEndOfFile ,,
Missing package-info java file,JavadocPackage ,,
Javadoc comment is placed in the wrong location,InvalidJavadocPosition ,,
Utility classes should not have a public or default constructor,HideUtilityClassConstructor ,,
'{' at column should be on the previous line,LeftCurly ,,
Missing a Javadoc comment,MissingJavadocMethod ,,
Parameter args should be final,FinalParameters ,,
'{' at column should be on the previous line,LeftCurly ,,
Name 'Letter' must match pattern '^a-za-zA-Z-*$',LocalVariableName ,,
'if' construct must use '{}'s,NeedBraces ,,
'if' is not followed by whitespace,WhitespaceAfter ,,
'if' is not followed by whitespace,WhitespaceAround ,,
'if' construct must use '{}'s,NeedBraces ,,
'if' is not followed by whitespace,WhitespaceAfter ,,
'if' is not followed by whitespace,WhitespaceAround ,,
'if' construct must use '{}'s,NeedBraces ,,
'if' is not followed by whitespace,WhitespaceAfter ,,
'if' is not followed by whitespace,WhitespaceAround ,,
'if' construct must use '{}'s,NeedBraces ,,
'if' is not followed by whitespace,WhitespaceAfter ,,
'if' is not followed by whitespace,WhitespaceAround ,,
'if' construct must use '{}'s,NeedBraces ,,
'if' is not followed by whitespace,WhitespaceAfter ,,
'if' is not followed by whitespace,WhitespaceAround ,,
'else' construct must use '{}'s,NeedBraces ,,
Missing package-info java file,JavadocPackage ,,
Using the ' *' form of import should be avoided - java.util.*,AvoidStarImport ,,
Utility classes should not have a public or default constructor,HideUtilityClassConstructor ,,
Missing a Javadoc comment,MissingJavadocMethod ,,
Parameter args should be final,FinalParameters ,,
'{' is not preceded with whitespace,WhitespaceAround ,,
Line has trailing spaces,RegexpSingleline ,,
'{' is not preceded with whitespace,WhitespaceAround ,,
'{' is not preceded with whitespace,WhitespaceAround ,,
'' is a magic number,MagicNumber ,,
'{' is not preceded with whitespace,WhitespaceAround ,,
'{' is not preceded with whitespace,WhitespaceAround ,,
'-' is not followed by whitespace,WhitespaceAround ,,
'-' is not preceded with whitespace,WhitespaceAround ,,
'' is a magic number,MagicNumber ,,
'*' is not followed by whitespace,WhitespaceAround ,,
'*' is not preceded with whitespace,WhitespaceAround ,,
'' is a magic number,MagicNumber ,,
'/' is not followed by whitespace,WhitespaceAround ,,
'/' is not preceded with whitespace,WhitespaceAround ,,
'' is a magic number,MagicNumber ,,
'{' is not preceded with whitespace,WhitespaceAround ,,
'' is a magic number,MagicNumber ,,
'{' is not preceded with whitespace,WhitespaceAround ,,
Line has trailing spaces,RegexpSingleline ,,
Missing package-info java file,JavadocPackage ,,
Using the ' *' form of import should be avoided - java.io.*,AvoidStarImport ,,
Using the ' *' form of import should be avoided - java.util.*,AvoidStarImport ,,
Utility classes should not have a public or default constructor,HideUtilityClassConstructor ,,
'{' at column should be on the previous line,LeftCurly ,,
Missing a Javadoc comment,MissingJavadocMethod ,,
Parameter args should be final,FinalParameters ,,
'=' is not followed by whitespace,WhitespaceAround ,,
'=' is not preceded with whitespace,WhitespaceAround ,,
'=' is not followed by whitespace,WhitespaceAround ,,
'=' is not preceded with whitespace,WhitespaceAround ,,
Name 'low_word' must match pattern '^a-za-zA-Z-*$',LocalVariableName ,,
'=' is not followed by whitespace,WhitespaceAround ,,
'=' is not preceded with whitespace,WhitespaceAround ,,
Array brackets at illegal position,ArrayTypeStyle ,,
'=' is not followed by whitespace,WhitespaceAround ,,
'=' is not preceded with whitespace,WhitespaceAround ,,
' ' is not followed by whitespace,WhitespaceAfter ,,
' ' is not followed by whitespace,WhitespaceAfter ,,
' ' is not followed by whitespace,WhitespaceAfter ,,
' ' is not followed by whitespace,WhitespaceAfter ,,
' ' is not followed by whitespace,WhitespaceAfter ,,
Each variable declaration must be in its own statement,MultipleVariableDeclarations ,,
' ' is not followed by whitespace,WhitespaceAfter ,,
'=' is not followed by whitespace,WhitespaceAround ,,
'=' is not preceded with whitespace,WhitespaceAround ,,
'=' is not followed by whitespace,WhitespaceAround ,,
'=' is not preceded with whitespace,WhitespaceAround ,,
Name 'word_letters' must match pattern '^a-za-zA-Z-*$',LocalVariableName ,,
Array brackets at illegal position,ArrayTypeStyle ,,
'=' is not followed by whitespace,WhitespaceAround ,,
'=' is not preceded with whitespace,WhitespaceAround ,,
'for' is not followed by whitespace,WhitespaceAfter ,,
'for' is not followed by whitespace,WhitespaceAround ,,
'{' at column should be on the previous line,LeftCurly ,,
'=' is not followed by whitespace,WhitespaceAround ,,
'=' is not preceded with whitespace,WhitespaceAround ,,
'for' is not followed by whitespace,WhitespaceAfter ,,
'for' is not followed by whitespace,WhitespaceAround ,,
'{' at column should be on the previous line,LeftCurly ,,
'if' is not followed by whitespace,WhitespaceAfter ,,
'if' is not followed by whitespace,WhitespaceAround ,,
'==' is not followed by whitespace,WhitespaceAround ,,
'==' is not preceded with whitespace,WhitespaceAround ,,
'{' at column should be on the previous line,LeftCurly ,,
'=' is not followed by whitespace,WhitespaceAround ,,
'=' is not preceded with whitespace,WhitespaceAround ,,
'+' is not followed by whitespace,WhitespaceAround ,,
'+' is not preceded with whitespace,WhitespaceAround ,,
'+' is not followed by whitespace,WhitespaceAround ,,
'+' is not preceded with whitespace,WhitespaceAround ,,
'+' is not followed by whitespace,WhitespaceAround ,,
'+' is not preceded with whitespace,WhitespaceAround ,,
'+' is not followed by whitespace,WhitespaceAround ,,
'+' is not preceded with whitespace,WhitespaceAround ,,
Missing package-info java file,JavadocPackage ,,
Line has trailing spaces,RegexpSingleline ,,
Utility classes should not have a public or default constructor,HideUtilityClassConstructor ,,
'{' at column should be on the previous line,LeftCurly ,,
Missing a Javadoc comment,MissingJavadocMethod ,,
Parameter args should be final,FinalParameters ,,
'{' at column should be on the previous line,LeftCurly ,,
Avoid nested blocks,AvoidNestedBlocks ,,
'if' construct must use '{}'s,NeedBraces ,,
')' is preceded with whitespace,ParenPad ,,
Line has trailing spaces,RegexpSingleline ,,
'if' construct must use '{}'s,NeedBraces ,,
Line has trailing spaces,RegexpSingleline ,,
Line has trailing spaces,RegexpSingleline ,,
Missing package-info java file,JavadocPackage ,,
Line is longer than characters (found ),LineLength ,,
Javadoc comment is placed in the wrong location,InvalidJavadocPosition ,,
Line has trailing spaces,RegexpSingleline ,,
Line has trailing spaces,RegexpSingleline ,,
